City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
353,udachnyy,RU,66.4167,112.4,-1.39,100,94,5.19,overcast clouds
354,dodge city,US,37.7528,-100.0171,63.25,37,0,5.75,clear sky
355,bathsheba,BB,13.2167,-59.5167,83.01,83,75,18.41,broken clouds
356,dalby,AU,-27.1833,151.2667,61.57,44,51,3.42,broken clouds
357,azul,AR,-36.777,-59.8585,72.34,43,24,12.86,few clouds
358,rovnoye,RU,50.7765,46.0509,41.74,75,99,8.7,overcast clouds
359,izalco,SV,13.7447,-89.6731,85.23,54,98,3.42,overcast clouds
360,andrushivka,UA,50.0229,29.0202,57.83,63,100,14.63,overcast clouds
361,vaitape,PF,-16.5167,-151.75,78.89,80,37,14.85,light rain
362,tuatapere,NZ,-46.1333,167.6833,50.83,95,60,3.89,broken clouds
363,sao filipe,CV,14.8961,-24.4956,82.0,64,100,3.78,overcast clouds
364,varhaug,NO,58.6147,5.6457,50.9,92,54,0.72,broken clouds
365,rock sound,BS,24.9,-76.2,81.18,73,3,17.05,clear sky
366,vila,PT,42.0304,-8.1588,54.48,95,100,6.53,overcast clouds
367,kizhinga,RU,51.8462,109.9097,33.1,57,100,2.39,overcast clouds
368,svetlogorsk,BY,52.6333,29.7333,53.46,86,100,11.61,overcast clouds
369,klaksvik,FO,62.2266,-6.589,47.32,97,100,17.47,overcast clouds
370,nabire,ID,-3.3667,135.4833,75.49,91,100,3.0,overcast clouds
371,bongandanga,CD,1.5,21.05,70.05,99,100,0.94,overcast clouds
372,tomatlan,MX,19.9333,-105.25,83.91,65,0,1.88,clear sky
373,praya,CV,14.9215,-23.5087,90.14,20,0,16.11,clear sky
374,port shepstone,ZA,-30.7414,30.455,71.08,76,57,28.95,broken clouds
375,wasilla,US,61.5814,-149.4394,25.74,62,75,12.66,broken clouds
376,areka,ET,7.0667,37.7,62.4,59,48,4.0,scattered clouds
377,namatanai,PG,-3.6667,152.4333,80.91,79,79,6.06,broken clouds
378,san lorenzo,PY,-25.3333,-57.5333,90.59,59,40,14.0,scattered clouds
379,korcula,HR,42.9622,17.1369,68.59,70,0,7.76,clear sky
380,lethem,GY,3.3803,-59.7968,90.45,52,98,7.09,overcast clouds
381,yeppoon,AU,-23.1333,150.7333,65.98,79,18,0.63,few clouds
382,sitka,US,57.0531,-135.33,44.49,65,75,26.46,light rain
383,kirkwall,GB,58.9848,-2.9587,51.96,87,74,8.05,broken clouds
384,leh,IN,34.1667,77.5833,33.22,38,0,1.81,clear sky
385,waddan,LY,29.1614,16.139,72.97,39,15,9.98,few clouds
386,chumikan,RU,54.7183,135.315,28.58,75,40,14.16,scattered clouds
387,tiznit,MA,29.5833,-9.5,84.54,10,97,14.18,overcast clouds
388,chernyshevskiy,RU,63.0128,112.4714,23.79,94,98,9.78,overcast clouds
389,catacocha,EC,-4.0667,-79.6333,70.09,28,70,4.94,broken clouds
390,esso,RU,55.9333,158.7,10.42,93,100,4.9,overcast clouds
391,ilhabela,BR,-23.7781,-45.3581,81.36,71,46,6.82,scattered clouds
392,puerto ayacucho,VE,5.6639,-67.6236,85.41,68,100,5.12,overcast clouds
393,adre,TD,13.4667,22.2,84.02,19,25,7.76,scattered clouds
394,baykit,RU,61.67,96.37,25.09,87,100,5.88,overcast clouds
395,hailar,CN,49.2,119.7,36.82,33,100,6.82,overcast clouds
396,perevoz,RU,55.5961,44.5446,42.67,97,100,13.33,overcast clouds
397,zhigansk,RU,66.7697,123.3711,1.27,91,100,6.62,overcast clouds
398,moerai,PF,-22.4333,-151.3333,71.67,74,100,19.62,overcast clouds
399,lardos,GR,36.0942,28.0157,71.42,72,2,6.38,clear sky
400,san javier,ES,37.8063,-0.8374,73.11,74,40,8.05,scattered clouds
401,port-gentil,GA,-0.7193,8.7815,80.56,83,40,8.05,scattered clouds
402,liuli,TZ,-11.0833,34.6333,82.45,52,34,9.98,scattered clouds
403,oyama,JP,36.3,139.8,59.59,55,0,1.95,clear sky
404,ploemeur,FR,47.7333,-3.4333,62.82,93,75,9.22,broken clouds
405,kizilskoye,RU,52.7255,58.8937,27.82,72,100,3.4,overcast clouds
406,saint-augustin,CA,51.226,-58.6502,51.15,53,68,22.44,broken clouds
407,umm kaddadah,SD,13.6017,26.6876,86.81,19,64,12.12,broken clouds
408,ozernovskiy,RU,51.5,156.5167,39.7,72,100,7.54,overcast clouds
409,mon,IN,26.75,95.1,63.43,92,0,3.36,clear sky
410,iqaluit,CA,63.7506,-68.5145,13.69,78,40,4.0,scattered clouds
411,glazov,RU,58.1394,52.6584,32.83,98,100,10.13,light snow
412,hasaki,JP,35.7333,140.8333,50.29,58,0,16.75,clear sky
413,lincoln,US,40.8,-96.667,67.01,41,0,3.0,clear sky
414,santa maria,BR,-29.6842,-53.8069,88.9,43,40,9.22,scattered clouds
415,pau,FR,43.4167,-0.5833,74.05,77,0,5.75,clear sky
416,tandalti,SD,13.0167,31.8667,92.93,25,51,7.72,broken clouds
417,magalia,US,39.8121,-121.5783,54.16,25,36,0.81,scattered clouds
418,dubovskoye,RU,47.4092,42.7575,46.09,72,100,5.93,overcast clouds
419,atenas,GR,37.9795,23.7162,66.18,55,0,11.5,clear sky
420,ukiah,US,39.1502,-123.2078,62.44,77,79,2.64,broken clouds
421,beloha,MG,-25.1667,45.05,69.82,77,87,17.05,overcast clouds
422,westport,US,41.1415,-73.3579,60.89,51,0,9.22,clear sky
423,nadym,RU,65.5333,72.5167,18.03,90,97,10.47,overcast clouds
424,yerbogachen,RU,61.2767,108.0108,22.44,85,68,8.72,broken clouds
425,shellbrook,CA,53.2168,-106.4011,42.03,48,33,12.71,scattered clouds
426,amposta,ES,40.7131,0.581,69.22,79,100,4.9,overcast clouds
427,tyubuk,RU,56.0552,60.9405,29.34,68,100,5.64,overcast clouds
428,ballarat,AU,-37.5662,143.8496,40.57,97,63,1.12,broken clouds
429,richards bay,ZA,-28.783,32.0377,70.38,64,28,17.02,scattered clouds
430,gamba,GA,-2.65,10.0,77.05,79,67,5.19,light rain
431,thunder bay,CA,48.4001,-89.3168,60.78,51,75,8.05,broken clouds
432,whitehorse,CA,60.7161,-135.0538,19.81,92,31,15.01,scattered clouds
433,dumas,US,35.8656,-101.9732,60.62,36,0,4.61,clear sky
434,gympie,AU,-26.1898,152.665,61.61,59,89,2.04,overcast clouds
435,aitape,PG,-3.1374,142.3475,77.7,89,100,4.79,overcast clouds
436,khasan,RU,42.4308,130.6434,41.16,59,0,6.33,clear sky
437,presidencia roque saenz pena,AR,-26.7852,-60.4388,104.45,24,14,10.27,few clouds
438,chinsali,ZM,-10.5414,32.0816,78.87,20,63,6.22,broken clouds
439,mount gambier,AU,-37.8333,140.7667,41.88,97,9,4.36,clear sky
440,trapani,IT,37.8333,12.6667,68.27,94,40,1.14,scattered clouds
441,nyurba,RU,63.2842,118.3319,27.88,93,98,10.56,overcast clouds
442,atar,MR,20.5169,-13.0499,93.92,6,29,14.79,scattered clouds
443,merauke,ID,-8.4667,140.3333,79.84,79,98,8.77,overcast clouds
444,manutuke,NZ,-38.6833,177.9167,63.14,85,100,6.49,overcast clouds
445,naze,JP,28.3667,129.4833,70.72,81,89,20.09,overcast clouds
446,miri,MY,4.4148,114.0089,84.34,79,40,6.91,scattered clouds
447,abay,KZ,49.6311,72.8539,26.98,55,100,9.84,overcast clouds
448,tonstad,NO,58.6626,6.7169,51.21,93,74,3.53,light rain
449,tahta,EG,26.7693,31.5021,76.41,33,0,9.17,clear sky
450,general cepeda,MX,25.3833,-101.45,68.07,23,6,2.8,clear sky
451,kamaishi,JP,39.2667,141.8833,48.7,75,1,7.58,clear sky
452,sirpur,IN,19.4833,79.6,65.66,68,0,3.0,clear sky
453,gat,IL,31.61,34.7642,76.41,65,0,8.05,clear sky
454,quatre cocos,MU,-20.2078,57.7625,73.51,77,2,10.22,clear sky
455,codrington,AU,-38.2667,141.9667,42.49,94,6,5.97,clear sky
456,akdepe,TM,42.0551,59.3788,48.29,48,100,8.72,overcast clouds
457,viedma,AR,-40.8135,-62.9967,65.48,25,55,4.92,broken clouds
458,nanakuli,US,21.3906,-158.1547,78.12,78,0,6.91,clear sky
459,labuhan,ID,-6.8844,112.2051,77.29,75,94,11.59,overcast clouds
460,victor harbor,AU,-35.5667,138.6167,49.68,90,98,7.25,overcast clouds
461,san vicente de canete,PE,-13.0751,-76.3835,67.42,67,37,8.01,scattered clouds
462,isangel,VU,-19.55,169.2667,75.97,88,38,3.47,scattered clouds
463,prieska,ZA,-29.6641,22.7474,88.56,14,25,11.79,scattered clouds
464,ust-kuyga,RU,70.0167,135.6,-15.09,100,84,5.75,broken clouds
465,bushehr,IR,28.9684,50.8385,84.29,65,1,6.91,haze
466,ostersund,SE,63.1792,14.6357,39.65,81,75,23.02,broken clouds
467,qaqortoq,GL,60.7167,-46.0333,29.61,86,25,5.06,scattered clouds
468,port hedland,AU,-20.3167,118.5667,71.65,64,1,12.66,clear sky
469,nioki,CD,-2.7167,17.6833,78.35,72,80,2.55,broken clouds
470,faanui,PF,-16.4833,-151.75,78.84,80,39,14.83,light rain
471,berdigestyakh,RU,62.0989,126.6992,16.25,93,100,6.53,overcast clouds
472,pahrump,US,36.2083,-115.9839,65.32,14,0,2.35,clear sky
473,comodoro rivadavia,AR,-45.8667,-67.5,57.06,18,40,11.5,scattered clouds
474,shimoda,JP,34.6667,138.95,60.62,74,85,9.89,overcast clouds
475,adrar,MR,20.5022,-10.0711,89.51,7,24,12.41,few clouds
476,batticaloa,LK,7.7102,81.6924,79.27,83,69,5.03,broken clouds
477,bonnyville,CA,54.2668,-110.735,44.4,25,94,19.71,overcast clouds
478,bud,US,39.447,-86.1758,69.35,48,2,6.64,clear sky
479,puerto rondon,CO,6.2805,-71.1,81.72,77,99,7.05,moderate rain
480,jining,CN,35.405,116.5814,55.09,63,95,5.7,overcast clouds
481,lasa,IT,46.6166,10.7002,63.48,72,25,1.3,scattered clouds
482,mackenzie,CA,55.2999,-123.1698,32.22,93,100,12.66,light snow
483,mogadishu,SO,2.0371,45.3438,79.21,80,9,11.41,clear sky
484,flers,FR,48.7372,-0.5747,61.05,82,62,5.26,broken clouds
485,rumuruti,KE,0.267,36.5389,64.38,73,100,11.95,light rain
486,wagga wagga,AU,-35.1167,147.3667,46.85,89,4,2.86,clear sky
487,voznesenye,RU,61.0106,35.4781,49.05,95,100,12.55,light rain
488,kenai,US,60.5544,-151.2583,30.15,81,100,14.97,overcast clouds
489,amalapuram,IN,16.5833,82.0167,73.17,69,73,4.27,broken clouds
490,arinos,BR,-15.9169,-46.1056,100.26,18,32,3.71,scattered clouds
491,bundibugyo,UG,0.7414,30.0417,68.54,95,99,3.6,light rain
492,pyaozerskiy,RU,65.8333,31.1667,45.43,95,100,11.95,overcast clouds
493,ayagoz,KZ,47.9714,80.4392,31.17,47,98,3.31,overcast clouds
494,ekhabi,RU,53.5102,142.9671,31.73,78,6,9.22,clear sky
495,kabare,CD,-2.4683,28.8242,63.3,90,100,2.73,overcast clouds
496,okahandja,NA,-21.9833,16.9167,85.71,10,9,25.01,clear sky
497,husavik,IS,66.0449,-17.3389,33.91,72,57,6.64,broken clouds
498,wajima,JP,37.4,136.9,55.53,57,62,5.61,broken clouds
499,sant julia de loria,AD,42.4625,1.4825,62.33,49,99,2.75,overcast clouds
500,sao joao da barra,BR,-21.6403,-41.0511,89.69,75,49,16.44,scattered clouds
501,uyuni,BO,-20.4597,-66.825,57.29,6,0,16.6,clear sky
502,elizabethtown,US,37.694,-85.8591,70.99,46,0,0.0,clear sky
503,mozarlandia,BR,-14.7447,-50.5706,86.07,58,80,11.86,broken clouds
504,lavrentiya,RU,65.5833,-171.0,21.49,79,100,13.27,overcast clouds
505,balabac,PH,7.9868,117.0645,81.32,81,100,18.84,overcast clouds
506,pokrovsk,UA,48.282,37.1758,49.62,78,99,9.93,overcast clouds
507,jamame,SO,0.0722,42.7506,79.18,79,97,9.44,overcast clouds
508,nelson bay,AU,-32.7167,152.15,61.0,74,0,8.01,clear sky
509,chilliwack,CA,49.1747,-121.9443,51.85,90,100,1.14,light rain
510,oliveira dos brejinhos,BR,-12.3169,-42.8961,91.78,30,97,3.67,overcast clouds
511,solnechnyy,RU,50.7214,136.6319,29.79,64,4,1.72,clear sky
512,ceyhan,TR,37.0247,35.8175,66.04,24,0,1.81,clear sky
513,minas novas,BR,-17.2186,-42.5903,96.17,22,15,2.75,few clouds
514,demirci,TR,39.0461,28.6589,51.57,38,0,7.9,clear sky
515,huarmey,PE,-10.0681,-78.1522,67.69,72,93,9.4,overcast clouds
516,raga,SS,8.4596,25.678,77.7,43,100,2.35,overcast clouds
517,valdivia,CL,-39.8142,-73.2459,53.69,76,97,9.06,overcast clouds
518,boueni,YT,-12.9025,45.0761,78.78,73,18,8.16,few clouds
519,misratah,LY,32.3754,15.0925,72.93,63,3,9.22,clear sky
520,hajnowka,PL,52.7433,23.5812,54.01,88,100,1.01,overcast clouds
521,veseloyarsk,RU,51.2836,81.1056,27.86,65,43,5.59,scattered clouds
522,pangai,TO,-19.8,-174.35,76.96,86,95,13.85,light rain
523,minnedosa,CA,50.2453,-99.8436,45.16,35,79,4.43,broken clouds
524,skibotn,NO,69.3913,20.2679,31.17,90,100,10.83,snow
525,tilichiki,RU,60.4667,166.1,5.65,86,47,5.68,scattered clouds
526,pangnirtung,CA,66.1451,-65.7125,26.6,46,20,11.5,few clouds
527,zhangzhou,CN,24.5133,117.6556,71.53,77,89,1.5,overcast clouds
528,caruray,PH,10.3094,119.0128,80.73,86,100,20.11,overcast clouds
529,utete,TZ,-7.986,38.758,75.78,82,61,9.17,broken clouds
530,abu dhabi,AE,24.4667,54.3667,84.22,71,1,5.75,clear sky
531,moussoro,TD,13.6408,16.4901,87.71,16,92,9.1,overcast clouds
532,nouadhibou,MR,20.931,-17.0347,85.98,37,59,9.22,dust
533,rorvik,NO,64.8621,11.2373,42.91,75,40,6.91,scattered clouds
534,ambon,ID,-3.6954,128.1814,78.24,14,40,9.22,scattered clouds
535,masallatah,LY,32.6167,14.0,69.8,70,0,9.22,clear sky
536,nola,IT,40.922,14.5329,72.01,73,0,1.63,clear sky
537,neuquen,AR,-38.9516,-68.0591,75.09,19,75,24.16,dust
538,yuzhno-kurilsk,RU,44.0306,145.8556,51.71,83,73,9.66,broken clouds
539,tacoronte,ES,28.4769,-16.4102,74.39,84,0,6.91,clear sky
540,nome,US,64.5011,-165.4064,21.27,86,40,5.75,scattered clouds
541,bejuco,PA,8.6,-79.8833,90.3,39,14,4.18,few clouds
542,irricana,CA,51.3237,-113.6048,48.16,35,66,8.41,broken clouds
543,havoysund,NO,70.9963,24.6622,37.63,67,100,26.8,light rain
544,lynge,DK,55.8394,12.2773,55.54,87,100,9.75,overcast clouds
545,sal rei,CV,16.1833,-22.9167,82.6,74,0,12.66,clear sky
546,bubaque,GW,11.2833,-15.8333,83.53,74,49,8.57,light rain
547,coquimbo,CL,-29.9533,-71.3436,62.33,72,75,11.5,broken clouds
548,antalaha,MG,-14.9003,50.2788,70.79,81,4,0.94,clear sky
549,ust-kut,RU,56.7938,105.7672,28.2,78,100,4.0,overcast clouds
550,sangueya,GN,10.7,-14.3667,83.07,77,63,4.16,light rain
551,coihaique,CL,-45.5752,-72.0662,48.81,53,75,11.5,broken clouds
552,oranjemund,NA,-28.55,16.4333,60.67,95,40,5.73,scattered clouds
553,osoyoos,CA,49.0331,-119.4524,48.96,70,97,2.3,overcast clouds
554,cosenza,IT,39.31,16.2502,64.51,60,0,12.66,clear sky
555,touros,BR,-5.1989,-35.4608,84.65,57,49,18.95,scattered clouds
556,catuday,PH,16.2923,119.8062,76.98,93,100,33.98,moderate rain
557,payyannur,IN,12.1,75.2,76.89,83,18,3.91,few clouds
558,bharatpur,IN,27.2167,77.4833,75.15,44,1,2.55,clear sky
559,luhyny,UA,51.082,28.4006,55.81,78,100,13.06,overcast clouds
560,roald,NO,62.5833,6.1333,51.75,93,75,5.75,broken clouds
561,te anau,NZ,-45.4167,167.7167,47.7,93,75,4.12,light rain
562,bandarbeyla,SO,9.4942,50.8122,78.78,70,28,10.74,scattered clouds
563,havre-saint-pierre,CA,50.2334,-63.5986,46.76,71,20,25.32,few clouds
564,chimbote,PE,-9.0853,-78.5783,67.12,71,99,10.76,overcast clouds
565,puerto del rosario,ES,28.5004,-13.8627,76.75,78,0,6.91,clear sky
566,shanhetun,CN,44.7,127.2,31.21,59,0,4.81,clear sky
567,nagua,DO,19.3832,-69.8474,84.51,89,75,0.0,broken clouds
568,riviere-au-renard,CA,48.9957,-64.3971,59.29,56,40,6.58,scattered clouds
569,seymchan,RU,62.8833,152.4333,9.0,94,100,10.07,light snow
570,turinskaya sloboda,RU,57.6232,64.3858,32.16,71,97,6.78,overcast clouds
571,uchiza,PE,-8.4592,-76.4633,86.85,63,100,2.37,overcast clouds
572,verkhoturye,RU,58.8627,60.8054,32.43,86,100,7.99,overcast clouds
573,oruro,BO,-17.9833,-67.15,66.69,18,20,4.61,few clouds
574,gondanglegi,ID,-7.7479,112.0132,73.9,79,46,11.56,scattered clouds
575,arcata,US,40.8665,-124.0828,59.58,79,0,4.61,clear sky
576,sao jose da coroa grande,BR,-8.8978,-35.1478,80.55,66,95,10.65,overcast clouds
577,tabory,RU,58.5198,64.5495,32.14,79,95,6.76,overcast clouds
578,arlit,NE,18.7369,7.3853,81.64,14,0,19.26,clear sky
579,lanzhou,CN,36.0564,103.7922,48.07,73,6,2.39,clear sky
580,luganville,VU,-15.5333,167.1667,77.11,89,8,4.0,clear sky
581,hofn,IS,64.2539,-15.2082,39.88,73,98,6.98,overcast clouds
582,port hawkesbury,CA,45.6169,-61.3485,56.59,50,0,8.05,clear sky
583,natal,BR,-5.795,-35.2094,86.65,61,75,19.57,broken clouds
584,bratsk,RU,56.1325,101.6142,25.29,77,47,6.93,scattered clouds
585,bouar,CF,5.934,15.596,70.84,77,71,5.35,broken clouds
586,pudozh,RU,61.8099,36.5345,48.13,96,100,12.55,overcast clouds
587,le vauclin,MQ,14.5452,-60.8388,80.65,89,0,2.3,clear sky
588,bonthe,SL,7.5264,-12.505,81.18,78,72,5.08,broken clouds
589,rwamagana,RW,-1.9487,30.4347,69.24,79,98,4.5,overcast clouds
590,outjo,NA,-20.1167,16.15,78.31,20,87,24.09,overcast clouds
591,san andres,CO,12.5847,-81.7006,87.82,62,40,6.91,scattered clouds
592,puerto leguizamo,CO,-0.1934,-74.7819,88.36,55,96,3.53,overcast clouds
593,lazaro cardenas,MX,17.9583,-102.2,84.56,69,51,4.7,broken clouds
594,kuznechnoye,RU,61.12,29.8686,51.01,75,100,17.34,overcast clouds
595,juneau,US,58.3019,-134.4197,38.21,94,100,21.85,light rain
596,panguna,PG,-6.3164,155.4848,70.47,96,63,2.62,broken clouds
597,bonavista,CA,48.6499,-53.1147,51.93,56,4,19.01,clear sky
598,yima,CN,34.7381,111.8839,55.6,67,96,2.51,overcast clouds
599,lujan,AR,-34.5703,-59.105,89.13,34,21,5.01,few clouds
600,wajir,KE,1.7471,40.0573,87.76,45,0,8.05,clear sky
601,kalofer,BG,42.6167,24.9833,50.04,61,1,2.62,clear sky
602,sandakan,MY,5.8402,118.1179,78.48,100,20,2.3,light rain
603,buchanan,LR,5.8808,-10.0467,80.37,78,50,5.66,light rain
604,ponta delgada,PT,37.7333,-25.6667,67.5,59,20,9.22,few clouds
605,arari,BR,-3.4536,-44.78,101.44,24,95,4.79,overcast clouds
606,amot,NO,59.5714,7.9877,43.75,87,7,4.68,clear sky
607,paysandu,UY,-32.3214,-58.0756,96.6,33,1,8.48,clear sky
608,ilebo,CD,-4.3167,20.5833,76.68,79,92,3.06,light rain
609,nizhniy kuranakh,RU,58.8353,125.4869,10.62,94,95,3.02,overcast clouds
610,paso de los toros,UY,-32.8167,-56.5167,88.92,34,1,12.88,clear sky
611,eureka,US,40.8021,-124.1637,59.58,87,100,1.01,overcast clouds
612,zhanakorgan,KZ,43.9098,67.2495,55.65,42,100,4.7,moderate rain
613,bardiyah,LY,31.7561,25.0865,68.68,70,0,10.96,clear sky
614,miyako,JP,39.6367,141.9525,47.44,76,3,7.38,clear sky
615,nsawam,GH,5.8089,-0.3503,82.45,75,88,5.75,light rain
616,aranos,NA,-24.1333,19.1167,88.34,9,0,7.2,clear sky
617,soc trang,VN,9.6033,105.98,76.39,89,100,4.05,overcast clouds
618,gambela,ET,8.25,34.5833,74.73,84,93,3.56,overcast clouds
619,kang,BW,-23.6752,22.7876,84.33,26,40,11.32,scattered clouds
620,asmar,AF,35.0333,71.3581,63.12,48,6,2.46,clear sky
621,urdoma,RU,61.7533,48.5442,37.74,98,100,7.31,overcast clouds
622,saint-georges,GD,12.0564,-61.7485,85.68,74,75,18.41,broken clouds
623,arman,RU,59.7,150.1667,28.02,96,100,5.55,snow
624,tokur,RU,53.1333,132.9,19.99,70,84,2.89,broken clouds
625,los llanos de aridane,ES,28.6585,-17.9182,75.13,84,75,4.61,broken clouds
626,poltavka,RU,54.3663,71.7632,18.28,92,77,6.06,broken clouds
627,rocha,UY,-34.4833,-54.3333,76.91,53,46,11.7,scattered clouds
628,clovis,US,36.8252,-119.7029,71.83,58,40,9.22,scattered clouds
629,vilyuysk,RU,63.7553,121.6247,24.96,96,100,7.83,light snow
630,espanola,US,35.9911,-106.0806,57.6,38,0,1.01,clear sky
631,wattegama,LK,6.7989,81.4808,74.75,87,85,3.06,overcast clouds
632,henties bay,NA,-22.116,14.2845,59.45,86,28,5.44,scattered clouds
633,abapo,BO,-18.8333,-63.4667,101.34,20,8,8.43,clear sky
634,roebourne,AU,-20.7833,117.1333,69.66,40,1,20.09,clear sky
635,guerrero negro,MX,27.9769,-114.0611,72.86,53,0,10.83,clear sky
636,sungaipenuh,ID,-2.0833,101.3833,64.47,98,98,0.67,overcast clouds
637,gari,RU,59.4307,62.3497,31.8,95,100,9.28,overcast clouds
638,hays,US,30.0502,-98.0336,68.14,63,30,5.01,scattered clouds
639,port blair,IN,11.6667,92.75,77.04,94,100,0.0,drizzle
640,saint-gabriel,CA,46.3001,-73.3824,51.6,62,63,9.57,broken clouds
641,mae hong son,TH,19.3003,97.9685,73.56,87,38,1.68,scattered clouds
642,gonbad-e qabus,IR,37.25,55.1672,58.15,94,100,4.61,moderate rain
643,placido de castro,BR,-10.3353,-67.1856,92.88,40,99,6.53,overcast clouds
644,rio grande,BR,-32.035,-52.0986,78.91,46,4,5.19,clear sky
645,berlevag,NO,70.8578,29.0864,37.4,87,100,28.77,overcast clouds
646,sibenik,HR,43.7272,15.9058,65.86,85,0,3.56,clear sky
647,trincomalee,LK,8.5711,81.2335,81.01,80,94,10.4,light rain
648,lutkun,RU,41.4808,47.6858,42.15,81,75,2.98,broken clouds
649,bukavu,CD,-2.5083,28.8608,63.28,90,100,2.48,overcast clouds
650,san quintin,MX,30.4833,-115.95,68.88,67,2,9.95,clear sky
651,bentiu,SS,9.2333,29.8333,80.37,57,100,4.52,overcast clouds
652,kaitangata,NZ,-46.2817,169.8464,50.61,97,70,3.65,broken clouds
653,komsomolskiy,UZ,40.4272,71.7189,50.72,81,46,4.61,scattered clouds
654,sambava,MG,-14.2667,50.1667,72.5,79,11,1.34,few clouds
655,kopavogur,IS,64.1123,-21.913,44.31,76,75,9.22,broken clouds
656,ichalkaranji,IN,16.7,74.4667,72.97,56,96,9.84,overcast clouds
657,tokonou,GN,9.65,-9.7833,76.35,65,3,2.24,clear sky
658,sangar,RU,63.9242,127.4739,5.99,86,100,6.46,overcast clouds
659,luan,CH,46.3592,6.9759,57.36,70,100,5.03,overcast clouds
660,cap malheureux,MU,-19.9842,57.6142,73.47,75,5,1.99,clear sky
661,buraydah,SA,26.326,43.975,79.25,14,18,7.85,few clouds
662,aksu,CN,41.1231,80.2644,50.04,34,5,3.18,clear sky
663,salgueiro,BR,-8.0742,-39.1192,94.33,21,91,12.8,overcast clouds
664,nago,JP,26.5881,127.9761,73.83,80,61,16.44,broken clouds
665,rawson,AR,-43.3002,-65.1023,59.38,20,27,14.03,scattered clouds
666,bomet,KE,-0.7813,35.3416,63.97,65,97,2.15,overcast clouds
667,spirit river,CA,55.7833,-118.8361,37.83,35,50,18.81,scattered clouds
668,ojinaga,MX,29.5667,-104.4167,67.57,51,0,0.0,clear sky
669,marienburg,PL,54.0359,19.0266,56.88,58,100,12.12,overcast clouds
670,severnyy-kospashskiy,RU,59.0925,57.8008,32.61,99,100,7.81,light snow
671,narragansett,US,41.4501,-71.4495,61.86,62,0,17.27,clear sky
672,nortelandia,BR,-14.4547,-56.8028,79.36,76,100,6.87,overcast clouds
673,valdepenas,ES,38.7621,-3.3848,79.57,29,58,7.81,broken clouds
674,pushkino,RU,56.0172,37.8667,50.09,98,100,8.23,overcast clouds
675,la ferte-bernard,FR,48.1863,0.6536,67.62,67,59,8.57,broken clouds
676,nichinan,JP,31.6,131.3667,60.39,75,4,12.93,clear sky
677,guadalupe y calvo,MX,26.1,-106.9667,66.7,19,37,6.49,scattered clouds
678,huilong,CN,31.8111,121.655,60.93,87,45,8.93,scattered clouds
679,tevriz,RU,57.509,72.4042,27.41,92,88,4.94,overcast clouds
680,guanhaes,BR,-18.775,-42.9325,89.49,29,20,3.0,few clouds
681,plettenberg bay,ZA,-34.0527,23.3716,63.82,73,99,7.81,overcast clouds
682,dunedin,NZ,-45.8742,170.5036,56.8,66,53,4.88,light rain
